sport,league,event_ticker,market_ticker,game_id,home_team,away_team,expiration_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
nfl,NFL,KXNFLGAME-26OCT01PITCLE,KXNFLGAME-26OCT01PITCLE-PIT,,CLE,PIT,2026-10-02T03:15:00Z,away,0.56,0.58,0.5700000000000001,0.02,60.0,2539.69,977.49,894.18,942.14,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT01PITCLE,KXNFLGAME-26OCT01PITCLE-CLE,,CLE,PIT,2026-10-02T03:15:00Z,home,0.43,0.44,0.435,0.01,45.16,652.0,366.22,366.22,365.38,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04ARINYG,KXNFLGAME-26OCT04ARINYG-ARI,,NYG,ARI,2026-10-04T20:00:00Z,away,0.43,0.45,0.44,0.02,200.0,400.0,950.63,950.63,924.25,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04ARINYG,KXNFLGAME-26OCT04ARINYG-NYG,,NYG,ARI,2026-10-04T20:00:00Z,home,0.55,0.57,0.56,0.02,1899.97,400.0,83.02,83.02,74.99,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DALHOU,KXNFLGAME-26OCT04DALHOU-DAL,,HOU,DAL,2026-10-04T20:00:00Z,away,0.4,0.43,0.41500000000000004,0.03,1226.0,22462.96,1185.29,1185.29,1133.29,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DALHOU,KXNFLGAME-26OCT04DALHOU-HOU,,HOU,DAL,2026-10-04T20:00:00Z,home,0.57,0.6,0.585,0.03,3802.96,1925.0,759.09,759.09,715.2,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DENSF,KXNFLGAME-26OCT04DENSF-DEN,,SF,DEN,2026-10-04T23:25:00Z,away,0.36,0.4,0.38,0.04,25.0,17623.0,342.71,342.71,280.6,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DENSF,KXNFLGAME-26OCT04DENSF-SF,,SF,DEN,2026-10-04T23:25:00Z,home,0.62,0.65,0.635,0.03,1793.68,1000.0,796.93,796.93,794.29,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DETCAR,KXNFLGAME-26OCT04DETCAR-DET,,CAR,DET,2026-10-05T03:20:00Z,away,0.56,0.6,0.5800000000000001,0.04,35.0,862.0,182.98,182.98,182.98,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04DETCAR,KXNFLGAME-26OCT04DETCAR-CAR,,CAR,DET,2026-10-05T03:20:00Z,home,0.4,0.44,0.42000000000000004,0.04,249.0,186.96,56.04,56.04,55.22,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04GBTB,KXNFLGAME-26OCT04GBTB-GB,,TB,GB,2026-10-04T20:00:00Z,away,0.5,0.53,0.515,0.03,20.0,7200.0,406.42,406.42,334.42,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04GBTB,KXNFLGAME-26OCT04GBTB-TB,,TB,GB,2026-10-04T20:00:00Z,home,0.47,0.5,0.485,0.03,3700.0,5500.0,210.32,210.32,148.12,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04INDWAS,KXNFLGAME-26OCT04INDWAS-IND,,WAS,IND,2026-10-04T16:30:00Z,away,0.66,0.67,0.665,0.01,8.45,109.54,611.96,611.96,587.28,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04INDWAS,KXNFLGAME-26OCT04INDWAS-WAS,,WAS,IND,2026-10-04T16:30:00Z,home,0.33,0.35,0.33999999999999997,0.02,142.0,1017.0,215.87,215.87,215.87,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04JACCIN,KXNFLGAME-26OCT04JACCIN-JAC,,CIN,JAX,2026-10-04T20:00:00Z,away,0.39,0.43,0.41000000000000003,0.04,4302.0,24.0,107.52,107.52,97.52,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04JACCIN,KXNFLGAME-26OCT04JACCIN-CIN,,CIN,JAX,2026-10-04T20:00:00Z,home,0.57,0.6,0.585,0.03,4.0,3076.0,560.33,560.33,560.33,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04KCLV,KXNFLGAME-26OCT04KCLV-KC,,LV,KC,2026-10-04T23:25:00Z,away,0.67,0.7,0.685,0.03,261.0,1364.96,690.03,690.03,686.02,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04KCLV,KXNFLGAME-26OCT04KCLV-LV,,LV,KC,2026-10-04T23:25:00Z,home,0.32,0.33,0.325,0.01,32.3,734.64,736.51,664.15,654.79,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04LACSEA,KXNFLGAME-26OCT04LACSEA-LAC,,SEA,LAC,2026-10-04T23:25:00Z,away,0.25,0.29,0.27,0.04,12.0,2258.0,5.02,5.02,5.02,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04LACSEA,KXNFLGAME-26OCT04LACSEA-SEA,,SEA,LAC,2026-10-04T23:25:00Z,home,0.72,0.75,0.735,0.03,2947.0,76.74,368.03,368.03,368.03,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04LARPHI,KXNFLGAME-26OCT04LARPHI-LAR,,PHI,LA,2026-10-04T20:00:00Z,away,0.55,0.58,0.565,0.03,100.0,42.0,361.62,361.62,323.62,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04LARPHI,KXNFLGAME-26OCT04LARPHI-PHI,,PHI,LA,2026-10-04T20:00:00Z,home,0.42,0.46,0.44,0.04,45.06,2257.0,1114.35,1114.35,1046.6,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04MIAMIN,KXNFLGAME-26OCT04MIAMIN-MIA,,MIN,MIA,2026-10-04T23:05:00Z,away,0.16,0.17,0.165,0.01,22.55,1013.59,1772.72,1772.72,1047.13,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04MIAMIN,KXNFLGAME-26OCT04MIAMIN-MIN,,MIN,MIA,2026-10-04T23:05:00Z,home,0.82,0.84,0.83,0.02,4681.98,4.87,6210.77,6210.77,6145.84,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04NEBUF,KXNFLGAME-26OCT04NEBUF-NE,,BUF,NE,2026-10-04T20:00:00Z,away,0.28,0.32,0.30000000000000004,0.04,2697.0,756.0,369.2,369.2,358.2,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04NEBUF,KXNFLGAME-26OCT04NEBUF-BUF,,BUF,NE,2026-10-04T20:00:00Z,home,0.68,0.7,0.69,0.02,1700.0,3.0,529.88,529.88,501.34,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04NYJCHI,KXNFLGAME-26OCT04NYJCHI-NYJ,,CHI,NYJ,2026-10-04T20:00:00Z,away,0.36,0.39,0.375,0.03,2145.0,401.82,732.26,732.26,731.51,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04NYJCHI,KXNFLGAME-26OCT04NYJCHI-CHI,,CHI,NYJ,2026-10-04T20:00:00Z,home,0.6,0.62,0.61,0.02,2817.57,1.0,644.57,644.57,644.57,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04TENBAL,KXNFLGAME-26OCT04TENBAL-TEN,,BAL,TEN,2026-10-04T20:00:00Z,away,0.15,0.17,0.16,0.02,487.43,2435.0,1847.95,1847.95,1713.34,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT04TENBAL,KXNFLGAME-26OCT04TENBAL-BAL,,BAL,TEN,2026-10-04T20:00:00Z,home,0.83,0.84,0.835,0.01,1098.17,23.09,8157.08,8157.08,7452.24,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT05ATLNO,KXNFLGAME-26OCT05ATLNO-ATL,,NO,ATL,2026-10-06T03:15:00Z,away,0.35,0.37,0.36,0.02,13.93,414.0,85.02,85.02,74.77,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26OCT05ATLNO,KXNFLGAME-26OCT05ATLNO-NO,,NO,ATL,2026-10-06T03:15:00Z,home,0.62,0.65,0.635,0.03,3055.43,21.0,2146.25,2146.25,2084.84,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP24ATLGB,KXNFLGAME-26SEP24ATLGB-ATL,,GB,ATL,2026-09-25T06:15:00Z,away,0.28,0.29,0.28500000000000003,0.01,151890.76,7544403.56,242041.73,163503.32,199977.26,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP24ATLGB,KXNFLGAME-26SEP24ATLGB-GB,,GB,ATL,2026-09-25T06:15:00Z,home,0.71,0.72,0.715,0.01,104510.39,10657218.57,548845.36,398795.24,459470.71,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27ARISF,KXNFLGAME-26SEP27ARISF-ARI,,SF,ARI,2026-09-28T02:05:00Z,away,0.21,0.22,0.215,0.01,4779.75,88470.13,47126.05,7116.7,36568.34,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27ARISF,KXNFLGAME-26SEP27ARISF-SF,,SF,ARI,2026-09-28T02:05:00Z,home,0.78,0.79,0.785,0.01,36746.4,68387.1,81923.75,37437.34,70024.43,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27BALDAL,KXNFLGAME-26SEP27BALDAL-BAL,,DAL,BAL,2026-09-28T02:25:00Z,away,0.61,0.62,0.615,0.01,372.26,26892.04,43596.59,23814.69,39567.26,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27BALDAL,KXNFLGAME-26SEP27BALDAL-DAL,,DAL,BAL,2026-09-28T02:25:00Z,home,0.39,0.4,0.395,0.01,636.05,105120.67,91939.2,49392.0,81089.59,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27CARCLE,KXNFLGAME-26SEP27CARCLE-CAR,,CLE,CAR,2026-09-27T23:00:00Z,away,0.58,0.59,0.585,0.01,19142.25,168814.6,63373.22,24660.3,58056.57,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27CARCLE,KXNFLGAME-26SEP27CARCLE-CLE,,CLE,CAR,2026-09-27T23:00:00Z,home,0.41,0.42,0.415,0.01,22180.24,108587.17,14943.34,7703.15,13350.48,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27CINPIT,KXNFLGAME-26SEP27CINPIT-CIN,,PIT,CIN,2026-09-27T23:00:00Z,away,0.63,0.64,0.635,0.01,5138.91,129142.22,108540.52,75696.85,106013.75,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27CINPIT,KXNFLGAME-26SEP27CINPIT-PIT,,PIT,CIN,2026-09-27T23:00:00Z,home,0.37,0.38,0.375,0.01,464.67,183678.8,22379.55,12035.59,19165.62,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27HOUIND,KXNFLGAME-26SEP27HOUIND-HOU,,IND,HOU,2026-09-27T23:00:00Z,away,0.58,0.59,0.585,0.01,5222.47,355659.8,25279.51,4428.48,23601.25,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27HOUIND,KXNFLGAME-26SEP27HOUIND-IND,,IND,HOU,2026-09-27T23:00:00Z,home,0.42,0.43,0.425,0.01,873.5,144205.87,35624.5,16008.76,32193.0,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27KCMIA,KXNFLGAME-26SEP27KCMIA-KC,,MIA,KC,2026-09-27T23:00:00Z,away,0.85,0.86,0.855,0.01,19882.2,5308342.88,501848.23,429290.75,431158.5,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27KCMIA,KXNFLGAME-26SEP27KCMIA-MIA,,MIA,KC,2026-09-27T23:00:00Z,home,0.14,0.15,0.14500000000000002,0.01,22940.47,358414.81,99301.6,75808.51,77614.58,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27LACBUF,KXNFLGAME-26SEP27LACBUF-LAC,,BUF,LAC,2026-09-27T23:00:00Z,away,0.24,0.25,0.245,0.01,47343.22,3607.94,45880.23,18436.17,34441.18,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27LACBUF,KXNFLGAME-26SEP27LACBUF-BUF,,BUF,LAC,2026-09-27T23:00:00Z,home,0.74,0.75,0.745,0.01,18450.4,9823.64,132334.84,45520.34,112696.02,active,kalshi,2026-09-23T00:02:32.940589+00:00
nfl,NFL,KXNFLGAME-26SEP27LARDEN,KXNFLGAME-26SEP27LARDEN-LAR,,DEN,LA,2026-09-28T06:20:00Z,away,0.55,0.56,0.555,0.01,21130.52,89877.72,33230.34,25835.22,30139.62,active,kalshi,2026-09-23T00:02:32.940589+00:00
