sport,league,event_ticker,market_ticker,game_id,home_team,away_team,expiration_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
soccer,EPL,KXEPLGAME-26OCT10ARSLEE,KXEPLGAME-26OCT10ARSLEE-LEE,,Arsenal,Leeds,2026-10-10T14:30:00Z,away,0.03,0.32,0.175,0.29,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10ARSLEE,KXEPLGAME-26OCT10ARSLEE-TIE,,Arsenal,Leeds,2026-10-10T14:30:00Z,draw,0.03,0.39,0.21000000000000002,0.36,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10ARSLEE,KXEPLGAME-26OCT10ARSLEE-ARS,,Arsenal,Leeds,2026-10-10T14:30:00Z,home,0.5,0.75,0.625,0.25,600.0,50.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10AVLBRE,KXEPLGAME-26OCT10AVLBRE-BRE,,Aston Villa,Brentford,2026-10-10T17:00:00Z,away,0.17,0.58,0.375,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10AVLBRE,KXEPLGAME-26OCT10AVLBRE-TIE,,Aston Villa,Brentford,2026-10-10T17:00:00Z,draw,0.06,0.47,0.265,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10AVLBRE,KXEPLGAME-26OCT10AVLBRE-AVL,,Aston Villa,Brentford,2026-10-10T17:00:00Z,home,0.16,0.57,0.365,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10CFCBOU,KXEPLGAME-26OCT10CFCBOU-BOU,,Chelsea,Bournemouth,2026-10-10T17:00:00Z,away,0.03,0.44,0.235,0.41,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10CFCBOU,KXEPLGAME-26OCT10CFCBOU-TIE,,Chelsea,Bournemouth,2026-10-10T17:00:00Z,draw,0.03,0.43,0.22999999999999998,0.4,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10CFCBOU,KXEPLGAME-26OCT10CFCBOU-CFC,,Chelsea,Bournemouth,2026-10-10T17:00:00Z,home,0.33,0.74,0.535,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10IPSFUL,KXEPLGAME-26OCT10IPSFUL-FUL,,Ipswich,Fulham,2026-10-10T17:00:00Z,away,0.17,0.58,0.375,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10IPSFUL,KXEPLGAME-26OCT10IPSFUL-TIE,,Ipswich,Fulham,2026-10-10T17:00:00Z,draw,0.06,0.47,0.265,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10IPSFUL,KXEPLGAME-26OCT10IPSFUL-IPS,,Ipswich,Fulham,2026-10-10T17:00:00Z,home,0.15,0.56,0.35500000000000004,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10MUNTOT,KXEPLGAME-26OCT10MUNTOT-TOT,,Man United,Tottenham,2026-10-10T19:30:00Z,away,0.03,0.42,0.22499999999999998,0.39,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10MUNTOT,KXEPLGAME-26OCT10MUNTOT-TIE,,Man United,Tottenham,2026-10-10T19:30:00Z,draw,0.03,0.43,0.22999999999999998,0.4,1100.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10MUNTOT,KXEPLGAME-26OCT10MUNTOT-MUN,,Man United,Tottenham,2026-10-10T19:30:00Z,home,0.36,0.75,0.5549999999999999,0.39,600.0,50.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10SUNBRI,KXEPLGAME-26OCT10SUNBRI-BRI,,Sunderland,Brighton,2026-10-10T17:00:00Z,away,0.2,0.61,0.405,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10SUNBRI,KXEPLGAME-26OCT10SUNBRI-TIE,,Sunderland,Brighton,2026-10-10T17:00:00Z,draw,0.06,0.47,0.265,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
soccer,EPL,KXEPLGAME-26OCT10SUNBRI,KXEPLGAME-26OCT10SUNBRI-SUN,,Sunderland,Brighton,2026-10-10T17:00:00Z,home,0.13,0.54,0.335,0.41,600.0,2000.0,0.0,0.0,0.0,active,kalshi,2026-09-26T00:40:47.095280+00:00
